content,tag
atacurile aerian artilerie provocator forță armate ucrainean donbass utilizare dronă bayraktar reprezenta demonstrație imprudență washingtonului kiev anula acord minsk lansare gazoduct nord stream încălcând armistițiu donbass serie foc artilerie armată ucrainean merge utiliza premieră octombrie dronă asalt bayraktar tb- producție turcesc,fake_news
ucraina nemulțumit semnare acord republică moldova rusia titra publicație online cenzura.md apropiat partid socialiștilor menționa întru articol republică moldova semna prelungire an contract livrare gaz,fake_news
statele_unite_ale_americii promova destul activ idee aderare ucraina north_atlantic_treaty_organization nici_un rezultat moment pentagon numi clar agresor turneu est-european austin călătorie țară linie front,fake_news
numire militar general frunte guvern românia fapt banal exempl cunoscut general mareşal ion antonescu sfârşit prost românia ion antonescu conducător stat urma post prim ministru arestare alţi general constantin sănătescu nicolae rădescu guvern viaţă scurt anterior alţi general urmă război alexandru averescu constantin coandă arthur văitoianu ocupa tranzitoriu funcţie prim ministru rezuma românia ultim an prim ministru militar general decât război comunişt numi prim ministru militar deducţia impune găsi război vorbi conflict militar metaforic război criză inclusiv sanitar energetic economic gestionare el recomanda general nicolae ciucă probabil nicolae ciucă ion antonescu numi aşteptare posibil conflict militar ucraina mare neagră idee a aduce general stea nicolae ciucă post ministru apărare ulterior senator civil partidul_național_liberal părea klaus iohannis spune klaus iohannis juca degrabă impune nicolae ciucă produs pentagon el pregăti atent urma simultan curs engleză terminologie north_atlantic_treaty_organization român el auzi vorbi tace semnificativ iohannis teoretic şefu şef real pentagon lloyd j. austin north_atlantic_treaty_organization bruxelles aşa merge ierarhie militar statele_unite_ale_americii north_atlantic_treaty_organization pregăti conflict militar rusia ucraina mare neagră vizită lloyd j. austin regiune ştim prim implicaţi calitate proxies georgia ucraina românia românia deveni bază conflict ucraina mare neagră exista conflict exclude guvern compune întregime general colonă comenta petru romoșan inpolitics.ro,fake_news
câțiva copil transnistria sine naște problemă cardiovascular muri cauză ucraina permite acces ambulanță duce pacient intervenție chirurgical urgență kiev odessa declara ministru extern republică separatist vitali ignatiev,fake_news
moldova sosi mililar american urma disloca odessa autoritate ucraina începe escaladare militar situație donbas articol difuza versia.ru eadaily.com prelua mejdurecie.md potrivit sursă citat militar caza hotel zentrum centru chișină pentagon reuși instala crimeea odessa deveni american centru strategic confruntare rusia însă cauză fapt ucraina constituție permite aflare teritoriu bază militar străin obiect construii prezenta simplu centru instruire contingent mic provoca militar rus scrie versia.ru susține dislocare militar american conveni cadru vizită chișinău robin dunnigan asistentă adjunctă secretar stat statele_unite_ale_americii octombrie dislocare militar începe încă sfârșit lună septembrie potrivit sursă citat scrie chișinău descărca aeronavă american,fake_news
preasfințit ambrozie episcop giurgi ataca termen dur clasă politic inclusiv președinte klaus iohannis predică susține final slujbei sfânt parascheva dvs. tânăr trăi vedea sfârși sine bate joc român chestiune ști ruga dumnezeu da putere duce cruce rămâne biserică sminti vedea tv speria covid grăbi vaccina lăsa el vaccina întâi întâi parlamentar senator deputat urmă rămâne vaccin milion cumpăra câțu vaccina expira încerca vândă străinătate sine bate joc român bată fi dumnezeu el bate dușman ridica copil crescut biserică ridica primar deveni prefect ajuta țară popor construiască școală vedeți foc român spital sine întâmpla bucurești urmă sine întâmpla iași constanța arde vie spital sigur făcătură mileniu -lea trăi detector fum paznic noapte arde om branulă mână lega pat atât sine bate joc țară scrie ziuanews.ro,fake_news
ria novosti scrie cititor ziar german die zeit autor articol criză gaz europa scrie motiv deficit politică energetic moscova rusia sine îndeplini obligație contractual livra volum gaz apropo deosebire prieten parte celălalt ocean atlantic nord stream susține cititor președinte rusia vladimir putin declara recent moscova dispune contribui stabilizare preț creștere energie,fake_news
parte autoritate moldovenesc chema diaspora acasă președinte țară lauda semna germania an viitor cetățean moldovean putea lucra legal germania bucura sine protecție social,fake_news
diferență autoritarism totalitarism autoritarism totalitarism exista diferență important lucru declara om știință sovietic rus istoric filosof social sociolog publicist candidat știință istoric director centru studiu rus institut cercetări fundamental aplicat universitate umanitare moscova andrei fursov transmite noi.md autoritarism spune trebui face caz totalitarism trebui face neapărat exemplu trebui tratezi persoană lgbt trebui fericit exista trebui vaccineza trebui sar lume digital totalitarism spune,fake_news
uita urmă încăpățânata ucraină renunța plan nebun internaționalizare conflict federație rus anexare peninsulă crimeea gata primi importurile”solicitate tehnică militar armată român încă implicat efectiv plan eliberare crimeii șansă mare prim militar staționa ucraina,fake_news
raport onu privind situație ucraina scoate suprafață detaliu coșmar apărea maidan șef misiunii monitorizare onu matilda bogner publica raport perioadă februarie iulie expert onu parte salariu soros echipă acesta putea ascunde obrăznicie ucraina evident imposibil ignora informa post televiziune ren tv,fake_news
statut neutralitate recunoaște arenă internațional putea deveni bază unificare republicii moldova fortificare stabilitate intern părea maia sandu sări cal privință chestiune dorință și ascunde adera north_atlantic_treaty_organization stat independent parte românia dezbina adânc societate,fake_news
deputat radei suprem parte partid platformă opoziție viață ilia kiva scrie telegram livrare gaz rusesc ungaria ocolire ucraina duce urmă prăbușire țară relata ria novosti,fake_news
washington kiev pregăti operațiune coaliție stat agresor tragere aterizare trupă desant aerian atac dronă poligon iavoriv scenari provocator manevrelor rapid trident risca destabiliza întâi stat european vecin ucraina repeta soartă afganistan distruge război,fake_news
într el analiză corectnews sorin roșca stănescu observa oraș închide rând rând începe bucurești urma exista perioadă lung stradă liber decât vaccinație reprezentanții partid guverna reprezentant partidul_național_liberal fix stabili restricție milion cetățean încălca direct imagine fărădelege urma prelua televiziună uriaș fraudă face ochi srs trimitere eveniment invitat cuvânt arăta analist întreg putere politic administrativ românia impune român restricție președinte klaus iohannis frunte încălca restricție văz întreg țară analist însă întâmpa românia europa lume miroa praf pușcă începe semene alarmant trăi planetă cădea tragic cortină cel de război mondial scrie sputnik,fake_news
